FSC,RSG_ab
3.113437847,542.2157314
3.575303872,230.2866368
4.445132404,247.4442761
5.007300129,986.8346837
4.975146523,421.6399483
4.904777462,64.31536768
5.169804798,562.05194
7.187745894,918.4081521
7.698086984,555.360523
8.146507601,69.10722141
8.533497579,265.8802553
9.932787798,672.6639273
10.23469187,294.373273
10.46332857,45.71656071
11.74390662,112.9230788
12.3358773,626.0218096
13.41771843,120.6120399
13.40615781,107.6408026
13.16865936,50.01317138
13.49402405,51.84283371
13.48667992,48.24808237
14.13055322,191.2697661
14.02835585,73.37205126
13.97499845,44.36800857
14.60238304,122.7984348
14.49151282,44.90258896
15.126294,108.2873311
15.82904399,365.1946457
15.79461224,273.9616049
16.62240743,80.74994356
16.78457104,59.14317511
17.80908642,1239.001624
17.43179407,73.37205126
18.11383287,97.80596911
18.95022149,318.2055678
18.81658076,125.0244636
19.65864452,339.8722656
20.37228261,316.3057243
21.20397336,106.3593027
20.86805578,63.54967164
21.87821762,273.9616049
21.67765705,81.23495614
22.59234284,785.9898438
22.26774244,116.3553415
21.98966493,108.937743
22.63337753,203.0736412
23.45819531,192.4185997
24.18326525,442.3311604
23.91379132,100.7787518
24.45466631,392.4036844
24.34839319,220.8328497
24.60154964,175.8879982
24.23818309,121.3364782
25.28842892,275.6071147
25.26778686,247.4442761
25.17167985,149.6293149
25.06911365,87.28741362
26.07006959,633.5646089
25.50387707,171.7249167
27.31964898,523.0795919
27.29858733,472.4496012
27.17255797,256.4966809
26.83444693,49.12269956
27.17872229,53.73943169
27.85024065,55.70541408
27.83508314,51.84283371
29.2846178,354.4220938
29.10185166,155.1032953
29.08601296,144.3485248
29.04908951,122.0652678
29.00694868,100.7787518
28.99116163,93.79081296
28.79846618,38.89144075
29.95919835,296.1413825
29.8777605,206.754859
29.77222214,129.5983098
29.64284041,72.93398408
30.3711072,365.1946457
30.11864118,121.3364782
31.62820985,648.923947
31.07635418,312.5399985
31.43224323,285.6898178
31.41371105,264.2928196
31.30132714,164.6752207
31.12573733,78.36797283
32.31423424,455.7756816
31.84417329,323.9738398
31.75761152,226.1864417
32.0950829,185.6276695
32.05143131,155.1032953
31.973008,112.2488726
31.82251076,60.21529311
31.43081729,57.74331919
33.1893395,641.1982897
32.5422628,234.4611582
32.91792617,216.9009769
32.4950545,193.5743335
32.45674819,165.664318
34.06804551,834.4958158
33.82932556,329.846676
33.75880205,250.4256778
33.66398118,172.756357
33.61972095,145.2155329
33.20439978,138.4226915
33.05410402,76.05626574
33.43567602,70.35996268
33.38111357,56.71521406
34.40664702,626.0218096
34.71394983,411.6601801
34.68404053,367.3881333
34.53488011,207.9967014
34.33647767,97.22201943
34.30845001,87.28741362
34.26178808,72.93398408
34.23226836,65.09028941
35.60393476,481.0139321
35.00175953,248.9305135
34.9827098,231.6698194
34.9319612,191.2697661
35.27594831,141.778436
35.19921516,106.3593027
34.68876134,76.05626574
34.51295287,38.89144075
36.49851835,526.2213921
36.4455708,434.4555664
36.41747366,392.4036844
36.37949436,341.913658
36.34979907,306.9753032
36.32836754,283.9841092
36.25098969,214.318698
36.09181565,119.8919267
36.04436339,100.7787518
36.02311195,93.23083574
35.87795741,54.71359333
35.85029787,49.41774779
35.8112854,42.80215138
35.36889074,40.79996733
37.53288444,870.2203276
37.4716359,701.4604653
37.41048732,565.4278218
37.36299631,478.1420426
36.7460701,261.1463249
36.56646982,136.774723
37.00033626,131.9476034
36.50348612,108.937743
36.89641066,91.02416123
37.00817046,79.78858838
37.96615885,805.0443863
38.23580536,416.6201832
37.65397373,270.7
38.08691808,248.9305135
37.41218454,115.660643
37.77716747,84.71259989
37.26650438,69.10722141
37.63689529,51.84283371
37.12139148,41.29155718
37.1045546,38.89144075
39.22853814,507.6497325
39.13255391,367.3881333
39.08819634,316.3057243
38.99963197,234.4611582
38.97133378,213.0391101
38.90950304,172.756357
38.88656234,159.8176129
38.82662749,130.3767229
38.68596845,80.74994356
38.63160016,67.06868899
38.60356901,60.94081395
38.66725245,44.54549112
40.38605128,975.0860856
40.25434981,633.5646089
40.12307782,411.6601801
40.06668986,341.913658
40.03398483,306.9753032
39.49818992,254.9652697
39.48385735,243.0385936
39.93240648,219.5143691
39.67598669,93.79081296
39.65979033,88.86971635
39.11303038,69.93987915
39.56454578,64.70166842
39.49998186,52.15422002
39.01378877,50.01317138
40.83929104,865.0246848
40.92831936,234.4611582
40.30917315,154.1772525
40.12671848,84.71259989
39.93421812,44.90258896
42.1512831,472.4496012
42.1168765,424.1724662
42.07295337,369.5947957
42.04051789,333.8209262
41.99095905,285.6898178
41.94526428,247.4442761
41.8787152,200.6559814
41.36136656,191.2697661
41.35010955,184.5193812
41.83124479,172.756357
41.72889227,125.0244636
41.67213802,104.4656023
41.59092483,80.74994356
41.5701748,75.60217247
41.55697563,72.49853237
41.36887293,39.83427559
43.21625652,526.2213921
42.95433669,235.8694144
42.94069802,226.1864417
42.92316895,214.318698
42.79484092,144.3485248
42.70498133,64.31536768
42.45835762,50.91978522
43.90594191,865.0246848
44.19771892,421.6399483
43.65568331,406.7592275
44.16965646,387.7319868
43.58839794,331.8278513
43.50147667,254.9652697
43.41078976,193.5743335
43.39503744,184.5193812
43.69134701,92.12089135
43.12420777,80.74994356
42.90564704,41.29155718
45.54522744,540.055382
45.31850828,475.2872998
45.08064511,237.2861291
44.36646852,141.778436
44.85420367,122.0652678
44.77897623,97.80596911
44.65522798,67.87678489
44.10157891,64.31536768
44.59247065,56.37659637
44.57022312,52.78261476
44.50960445,44.10310977
45.83542025,431.8616533
46.35402219,387.7319868
46.30988184,341.913658
46.27208072,306.9753032
45.68594804,280.6031831
46.22172721,265.8802553
46.05845644,166.6593562
45.98538149,135.146374
45.29384366,89.94048805
45.98677231,79.78858838
45.71082618,61.30684593
45.6238119,47.67367276
47.0489382,562.05194
47.58990558,516.8521538
46.98921158,475.2872998
46.71713972,220.8328497
47.07455855,122.7984348
47.02333178,106.3593027
46.43821545,100.1770532
46.23640799,56.37659637
48.90530969,781.2970983
48.48117575,247.4442761
48.45259167,228.9117124
48.2967757,149.6293149
48.01059826,68.28447675
47.9170323,52.78261476
47.87791931,47.38903752
47.82798807,41.29155718
50.15685257,907.4741949
49.46537746,714.176191
49.33539225,504.6188142
49.55747011,185.6276695
49.42275842,129.5983098
48.81885823,125.7754046
48.77015818,110.2503099
48.69057195,88.86971635
49.22137718,75.60217247
49.16781423,65.48124461
48.55821675,62.04551865
48.47897638,50.01317138
50.65995669,688.9711398
51.24709306,641.1982897
50.96886258,312.5399985
50.75197087,178.007234
50.03866895,135.146374
50.50162415,92.67420186
49.84382223,80.74994356
49.7940997,70.78256939
49.73088822,59.85577823
52.7871683,776.6323709
51.81752104,562.05194
52.43234341,542.2157314
52.17607482,283.9841092
52.10511165,237.2861291
52.03896644,200.6559814
51.30757624,152.3417205
51.85279478,125.0244636
51.14954005,101.3840645
51.45909666,45.71656071
53.96476894,1004.723531
53.89381794,844.5504725
53.76195077,611.2045406
53.10262054,589.6336147
52.94866283,401.9166224
52.92944953,383.1159074
52.9102432,365.1946457
53.53803087,352.3060198
52.86225786,323.9738398
52.84307591,308.8191049
53.46521534,294.373273
52.77599388,261.1463249
53.36586092,230.2866368
52.63253331,182.322616
52.61343472,173.7939925
53.22079692,160.7775337
52.54664421,146.9652029
53.16529366,140.0905162
53.08094322,113.6013346
52.42758627,108.937743
53.01355923,96.06455867
52.81671209,58.7900613
54.49370644,740.3033338
55.12527502,688.9711398
54.38010418,562.05194
54.0799569,270.7
54.70673023,251.9298226
54.61745633,203.0736412
54.58773075,188.9926354
53.67908887,101.3840645
54.26181519,85.73328339
53.5283164,69.93987915
56.55052993,486.8095633
55.78187494,135.9581107
55.76163356,129.5983098
55.70600763,113.6013346
55.68326756,107.6408026
55.53442351,75.60217247
54.71169417,51.84283371
58.09867153,1209.675776
57.90920808,785.9898438
57.8514398,688.9711398
57.81208538,629.781917
57.75179392,548.7487697
57.59219485,380.8285173
57.5425738,339.8722656
57.41480095,253.4430018
57.35492382,220.8328497
56.64638986,210.502808
56.62583477,200.6559814
57.28991081,190.1277917
56.58988132,184.5193812
56.40022053,118.4645731
56.25201194,83.70406796
56.03297093,50.01317138
58.41582245,504.6188142
58.32578766,411.6601801
58.5909928,152.3417205
58.55910462,141.778436
58.49538032,122.7984348
57.75703416,112.9230788
58.43172536,106.3593027
60.8116606,854.7262757
60.52267378,455.7756816
60.45132753,390.0608416
60.40472353,352.3060198
60.38006538,333.8209262
60.09585585,179.0764081
59.78585516,90.48070228
