FSC,RSG_ab
1.905580187,148.0155537
1.905580187,58.455361
3.912020931,137.0057553
3.912020931,38.21862566
4.305771994,482.0392348
5.2161581,218.1973207
6.169329968,55.56419037
6.472363925,413.6980746
8.630033967,51.57862104
9.273632878,76.56711435
10.20703862,53.40039745
10.96824523,259.7371345
11.50699916,346.2009151
11.50699916,85.15281829
12.66519674,209.1007704
13.28730395,57.26999285
13.60972452,168.4264658
14.9795647,304.6547945
15.16021727,228.4649532
15.3430485,70.98606158
15.71535235,531.7927493
15.52808466,311.9636008
15.52808466,236.7884858
16.48728146,76.23902976
16.88735048,477.1481074
16.88735048,126.1134523
17.71684747,321.1383178
17.71684747,224.1326663
18.14675228,109.1574826
18.36560093,37.78009937
19.03811037,309.6280632
19.03811037,180.5343557
19.03811037,94.49815151
19.50007604,240.6754163
19.50007604,222.6338627
19.50007604,167.9750431
19.50007604,145.4688391
19.50007604,101.5273387
20.45790862,55.06932365
20.95432614,174.0324938
20.95432614,42.80565612
21.98359064,816.7307495
21.98359064,412.4047538
21.98359064,383.7834731
21.98359064,223.7720358
21.98359064,150.660757
21.98359064,78.8612394
22.51702931,186.9108974
22.51702931,179.2308686
23.62305291,208.130297
23.62305291,78.81892066
23.62305291,41.25664768
24.19627364,186.8105967
24.19627364,130.3810689
25.38478075,214.3471779
25.38478075,117.0046269
25.38478075,97.74837602
25.38478075,53.03855712
26.00075035,442.6058219
26.00075035,331.9460811
25.69091954,204.2932361
26.00075035,39.77080847
26.3143177,197.041446
27.27789233,475.4437102
27.27789233,155.9263446
29.31218581,179.9538618
29.31218581,167.4648932
30.02345512,758.28305
31.49819005,54.89225261
32.26250343,267.0890103
32.26250343,75.85804079
33.84721914,474.6787191
33.84721914,347.566348
33.84721914,308.3013292
33.84721914,97.53872881
33.84721914,63.35089089
34.66853244,229.7973412
34.66853244,167.2552821
34.66853244,54.85298088
34.66853244,38.28364346
35.08663267,345.3965911
36.37143091,441.4985207
36.37143091,229.7151242
37.253995,134.7207665
36.81006799,123.1477992
37.70327574,118.7764259
39.08388991,225.5003011
39.08388991,100.3983192
40.03227267,547.4325481
40.03227267,509.4402104
40.03227267,474.084577
40.03227267,382.0706214
40.03227267,319.1906487
40.03227267,284.833425
40.03227267,184.9978101
40.03227267,120.8774637
40.51505926,224.0925675
40.51505926,96.82582096
41.49816978,725.3715501
41.99863499,494.222178
41.99863499,304.1373938
41.49816978,281.3637621
41.99863499,264.97088
41.49816978,255.6338162
41.49816978,182.7442823
41.49816978,170.0616559
41.49816978,158.2592158
43.01774494,214.788674
42.50513578,164.024983
43.01774494,139.504113
44.0615839,307.6951441
