FSC,RSG_ab
1.619826108,37.94222033
1.938608363,457.5481926
2.159250826,83.46022658
2.776728749,296.4910144
3.323189784,129.5761717
3.52827456,43.03250083
3.701418204,230.0607689
3.746015779,256.2220318
3.7911507,126.3839889
4.273517694,488.7247696
4.32500837,651.4182803
4.591918607,932.6265471
4.591918607,366.4333551
4.591918607,36.97584635
5.301655834,605.321947
5.36553432,454.0593383
5.430182465,63.30465772
5.834761356,67.98446562
6.269483632,156.1980189
6.269483632,63.23628696
6.269483632,47.43857794
6.577147117,835.0673478
6.736595143,72.97079197
6.817762898,246.0688856
7.067181274,124.2959461
7.238509068,104.4618668
7.238509068,78.36517054
7.238509068,53.09774698
7.777818381,125.7029707
7.777818381,49.38928819
7.871531606,541.8546736
8.159500645,1237.84213
8.159500645,582.0686014
8.159500645,72.43068609
8.357309246,44.05390187
8.767428968,119.7150282
8.979975415,42.47617397
9.420651344,103.6326659
9.420651344,60.81802757
9.420651344,47.01119014
9.649033687,138.9485042
9.649033687,84.02202637
9.649033687,54.59352057
9.765292774,128.5302551
10.12254243,67.29921043
10.24450672,204.9770895
10.36794053,125.4315921
10.36794053,96.95625884
10.36794053,65.69447709
10.87672832,228.2037578
11.14040995,87.52435284
11.97043265,149.0591347
11.97043265,56.83844748
12.55785982,1476.654989
12.55785982,90.10345343
12.55785982,78.0412266
12.55785982,56.81797775
12.86229667,93.38294303
12.86229667,52.55307798
13.01727166,97.37186957
13.49349044,244.8090741
13.49349044,212.0362728
13.65607054,645.811114
14.49883077,924.5988445
14.85032206,70.39864119
15.57907455,128.0796504
15.95675391,1269.050171
15.7667834,337.8766167
16.73980253,36.61798083
16.94149674,389.8888675
17.14562111,148.6569908
17.14562111,93.74101963
17.35220493,718.0196915
18.20373277,859.0167015
18.42306554,39.31788961
19.32714391,922.602739
19.79568672,64.98547115
21.01734249,449.4218982
21.27057583,107.4094135
22.31439058,577.6822839
22.31439058,152.8722165
22.31439058,127.7341067
23.97693718,857.2393722
23.97693718,106.6720241
23.97693718,46.96253123
24.55820368,211.0837158
24.55820368,74.90825269
24.55820368,69.29793111
24.55820368,39.23300668
24.85410008,36.72861329
25.76335278,417.6194416
26.38792688,183.8245248
26.38792688,154.519213
27.6828663,43.6589733
28.35397466,163.9664768
28.35397466,58.18754057
28.35397466,46.90336227
29.7453943,348.5697682
30.10379002,1061.659061
30.10379002,417.1308365
30.10379002,218.4712139
30.46650398,165.8524377
30.46650398,111.0384585
31.96159214,255.1628677
31.96159214,218.3728684
32.34669034,312.7540518
33.13086254,252.0569651
34.34290908,45.18287907
34.75669925,596.8241219
35.17547508,52.15705166
36.90164742,43.3046157
37.79624424,618.2682503
37.79624424,72.03066416
37.79624424,42.01964288
39.65102605,225.9951199
39.65102605,165.5241894
39.65102605,131.8359943
40.12877255,688.3263802
40.61227532,323.6415099
41.1016037,127.1488204
42.60524872,538.2316493
42.60524872,494.9474727
42.60524872,280.2143901
43.63811643,403.6977368
43.63811643,373.4624284
43.11859001,251.5581042
43.63811643,210.1732874
43.11859001,188.7137798
43.63811643,131.7410529
43.63811643,55.95227551
45.23455624,515.903683
45.77957747,441.4796849
45.77957747,415.8182007
45.77957747,228.4710636
45.77957747,42.7197584
46.33116554,44.81211715
47.45435965,425.7837284
48.02612681,373.1934802
47.45435965,233.9466169
47.45435965,43.22280105
49.19041142,39.02862872
49.78309588,984.3143893
50.38292147,793.3570776
50.38292147,534.3440628
49.78309588,515.5321561
50.38292147,45.05286618
50.38292147,41.67859088
52.85537152,485.3477126
52.22611059,400.7457844
52.22611059,386.6024706
52.85537152,158.3863689
52.85537152,143.055814
52.85537152,123.9048091
52.85537152,62.23074899
53.49221429,738.0137996
54.13673023,594.8388824
54.13673023,410.3500856
54.13673023,334.7572175
54.13673023,269.8385065
53.49221429,233.7360407
54.13673023,170.1563889
54.13673023,55.86165501
54.7890118,479.4399457
54.7890118,386.4632401
56.11724722,711.7110529
57.02057863,181.6714747
56.11724722,169.0947841
56.79339161,57.88442205
58.17021868,566.7074396
57.47768271,446.0351718
58.17021868,163.082946
57.47768271,149.9814458
58.17021868,51.96015905
58.87109887,188.2724566
58.87109887,169.0338865
58.87109887,144.6621719
61.02481616,831.0913189
61.02481616,657.9919075
61.02481616,82.86486449
62.50422453,576.6687681
62.50422453,517.7420257
62.50422453,445.7540993
62.50422453,242.0034786
61.76009077,217.2939851
63.25732421,851.0093109
65.57150545,1168.571527
65.83380701,685.7691196
65.57150545,536.4896175
65.57150545,348.585463
65.57150545,275.9822038
65.57150545,212.0553677
65.57150545,192.6804729
65.57150545,115.1265613
66.36156212,250.7439153
66.36156212,233.357481
67.161138,85.83450225
67.9703478,685.6044617
68.78930759,262.9776623
67.9703478,217.1375013
68.78930759,192.6110812
70.45694846,840.1965393
69.61813485,810.6169106
70.45694846,608.0535818
70.45694846,142.7469725
72.16501751,1308.447093
71.30586876,981.6588257
72.16501751,723.2435984
72.16501751,689.4119627
72.16501751,432.1379703
72.16501751,322.2456066
71.30586876,310.9007547
71.30586876,262.9066278
72.16501751,200.7843666
71.30586876,192.5590538
71.30586876,131.2555502
72.16501751,109.6621814
72.16501751,74.74989972
73.03451795,850.0901976
73.03451795,593.501244
73.91449482,526.4632576
73.91449482,181.3173605
75.70638424,545.6249069
74.80507433,429.4418638
75.70638424,371.918619
74.80507433,346.1611733
74.80507433,303.4327479
75.70638424,246.0356498
75.70638424,224.8988299
74.80507433,170.7627147
75.70638424,163.7377738
76.00922771,137.0821999
74.80507433,131.20828
75.70638424,125.0594028
75.70638424,74.72297938
75.70638424,40.32549619
77.54171396,689.0395702
77.54171396,461.3130369
76.61855383,292.6711374
77.54171396,280.6310534
77.54171396,261.1722626
76.61855383,235.9140849
76.61855383,187.8998355
77.54171396,180.1698972
78.47599704,552.0498636
79.42153709,374.0177463
78.47599704,250.4279985
78.47599704,140.9332551
78.47599704,129.5995107
78.47599704,125.0256222
81.34693227,1085.782081
81.34693227,701.2774879
81.34693227,498.4810942
80.37846974,321.9845458
81.34693227,227.4856415
81.34693227,193.5238393
80.37846974,181.2031019
81.34693227,114.9401019
82.32706358,980.5986073
82.32706358,912.6044816
83.31900429,637.0890105
83.31900429,382.9469952
83.31900429,350.0481788
83.31900429,299.5773859
83.31900429,261.0311879
83.31900429,210.4099993
82.32706358,201.7903637
83.31900429,168.5930343
84.32289667,684.4940543
84.32289667,232.9375781
84.32289667,192.3164451
85.33888473,134.2560728
87.40773259,869.5233937
87.40773259,575.2165723
87.40773259,367.0939029
86.36711421,224.6761644
86.36711421,206.6078795
87.40773259,92.59998181
88.46088916,912.1115295
89.52673499,660.0393069
89.52673499,513.2623845
89.88486313,349.8485954
89.52673499,317.893468
89.52673499,278.6542685
88.46088916,268.844076
89.52673499,248.6863595
88.46088916,187.6968985
88.46088916,174.6821069
89.52673499,156.8181407
88.46088916,139.1300531
89.52673499,121.9455448
90.60542295,879.7623877
91.69710779,238.4342759
90.60542295,201.6450448
92.8019461,444.4314269
93.92009636,403.7886304
93.92009636,369.0993178
93.92009636,304.7334366
93.92009636,132.562176
92.8019461,108.1519001
93.92009636,93.66507722
93.92009636,35.93039813
96.19697626,1402.898448
95.05171897,743.684474
96.19697626,679.733638
96.19697626,625.0699799
96.19697626,595.8306753
96.19697626,494.8806215
96.19697626,423.5275367
95.05171897,384.8656882
95.05171897,292.1971262
96.19697626,280.1765423
96.19697626,267.0705421
96.58178695,216.5646909
96.19697626,190.9789516
95.05171897,172.509225
96.19697626,103.0649614
97.35603249,770.7523099
98.52905394,708.7051776
98.52905394,659.563981
97.35603249,366.7965092
98.52905394,317.6645377
98.52905394,257.5985614
97.35603249,166.390976
97.35603249,91.42342306
99.71620887,828.0285145
99.71620887,433.6778269
100.9176676,405.9945068
100.9176676,295.5846269
100.9176676,280.0756399
100.9176676,194.3708971
100.9176676,155.7415496
100.9176676,80.598131
100.9176676,71.50073608
103.3641877,1014.73478
102.1336024,798.6614789
103.3641877,761.233419
102.1336024,717.0504713
102.1336024,643.7788624
103.3641877,599.0856673
103.3641877,509.6469282
103.3641877,373.2775057
102.1336024,357.9858557
103.3641877,232.5812548
102.1336024,213.8965093
102.1336024,203.8909333
104.6096001,423.2606475
104.6096001,156.6346671
104.6096001,79.1417185
107.1456228,1352.29026
107.1456228,1090.043664
108.4365969,873.3293155
107.1456228,761.0277975
108.4365969,708.194805
108.4365969,494.4351775
107.1456228,295.4515686
107.1456228,268.4570005
107.1456228,182.9904676
108.4365969,175.462494
108.4365969,146.6096681
108.4365969,124.7220073
108.4365969,102.3573977
111.0653964,916.0213683
111.0653964,631.9180841
109.7431256,550.6596643
111.5096843,442.0498838
111.0653964,375.3167014
109.7431256,366.4663542
109.7431256,329.0190887
111.0653964,242.4069784
111.0653964,229.6881617
111.0653964,46.14714857
112.403599,867.8806186
113.7579253,703.7130085
113.7579253,494.2571122
113.7579253,317.3214513
113.7579253,274.8413556
112.403599,121.7370783
115.1285695,943.6086066
116.5157284,724.9715712
115.1285695,620.4992909
116.5157284,457.156935
116.5157284,422.9177514
116.5157284,400.7277411
116.5157284,224.170926
115.1285695,208.6458348
116.5157284,38.77639871
119.3403881,1135.787221
119.3403881,1044.448083
119.3403881,1001.571128
117.9196008,682.7703275
117.9196008,598.4925308
119.3403881,509.0964956
117.9196008,324.9263991
117.9196008,281.4282226
119.3403881,243.7312351
117.9196008,237.9838062
119.3403881,135.5315309
120.7782943,459.7785533
120.7782943,412.7962059
122.2335254,340.7794951
123.7062903,1169.993009
123.7062903,1088.866387
125.1968002,99.23076006
125.1968002,71.38493324
125.1968002,44.74558295
128.2319129,877.4679062
126.705269,787.8750308
126.705269,715.8891338
128.2319129,658.258599
128.2319129,616.2949216
128.2319129,590.9946217
128.2319129,440.70513
128.2319129,324.7216442
126.705269,313.2896219
128.2319129,277.9024923
128.2319129,240.6994466
126.705269,216.1230998
126.705269,198.7426458
128.2319129,191.7112598
134.5246604,920.1965269
134.5246604,707.0478103
132.9230991,682.1557634
132.9230991,427.5896314
132.9230991,397.94082
132.9230991,344.6681401
134.5246604,260.0926354
134.5246604,183.7748708
134.5246604,175.1783143
134.5246604,102.1916193
134.5246604,74.40069053
134.5246604,61.79517352
136.1455184,1302.217148
137.7859059,1204.577935
137.7859059,1055.890785
136.1455184,965.2665675
138.3370822,768.7190593
136.1455184,657.9622817
137.7859059,634.6840026
137.7859059,587.1487681
137.7859059,563.0449838
136.1455184,476.1699238
137.7859059,156.3105857
137.7859059,125.9976269
141.1262129,1161.856117
139.446058,919.9479668
139.446058,681.9100926
139.446058,187.0557097
142.8266117,1087.690382
142.8266117,953.4312538
142.8266117,845.8141101
144.5474981,768.4652804
144.5474981,706.6658916
142.8266117,657.725324
142.8266117,459.1992698
142.8266117,277.6773552
144.5474981,141.9777827
146.2891192,1502.678623
148.0517247,1168.413691
148.0517247,999.9489797
148.0517247,569.5211906
148.0517247,427.2432283
148.0517247,400.0066726
148.0517247,383.5854944
148.0517247,320.5091912
148.0517247,240.4394846
148.0517247,193.8115985
148.0517247,174.0070126
148.0517247,73.90322226
149.8355674,786.8823725
149.8355674,706.4750097
153.4679911,1673.103032
155.3170933,1167.9929
155.3170933,999.5888593
155.3170933,947.141576
155.3170933,754.3752481
153.4679911,611.7883982
159.0824042,1448.731858
157.1884748,1300.810718
157.1884748,1048.547434
157.1884748,908.1774871
159.0824042,815.3021937
159.0824042,786.5281549
159.0824042,669.1057388
157.1884748,511.0946469
159.0824042,458.8272587
159.0824042,429.5772359
159.0824042,332.0551146
162.9389966,1099.70586
162.9389966,1011.268358
162.9389966,952.4872905
162.9389966,754.1035683
164.9022128,1672.19929
166.8890833,1160.392273
164.9022128,844.9006078
166.8890833,664.8713167
164.9022128,633.8272732
164.9022128,548.9762709
166.8890833,523.2493299
164.9022128,492.8792789
166.8890833,76.53791475
170.9349309,1388.507719
170.9349309,1331.506338
170.9349309,1261.643724
170.9349309,1202.626996
170.9349309,1099.309813
168.8998932,1035.504485
170.9349309,918.5407276
170.9349309,781.4098813
170.9349309,749.3312391
168.8998932,611.3478201
168.8998932,589.7718375
170.9349309,458.5794188
168.8998932,411.7566821
170.9349309,297.9631177
170.9349309,223.5258783
170.9349309,161.7665684
170.9349309,113.6177333
175.0788609,1139.321322
175.0788609,814.7150556
175.0788609,701.4353824
172.9944883,656.7783461
172.9944883,633.5990074
175.0788609,562.0318421
172.9944883,529.4108051
179.3232512,946.1186372
177.1883477,510.6346087
179.3232512,290.8058801
177.1883477,223.4655003
179.3232512,127.2633707
177.1883477,117.039487
181.4838776,1999.847378
183.670537,1216.459747
181.4838776,896.3961503
181.4838776,864.7601043
181.4838776,824.308659
181.4838776,776.3948265
183.670537,748.9264807
183.670537,713.89346
181.4838776,680.5604841
183.670537,596.5017416
183.670537,561.8294326
183.670537,354.2817838
181.4838776,267.3954139
183.670537,167.5939969
188.1232129,1260.735154
188.1232129,1085.43992
188.1232129,951.4585782
188.1232129,522.7783512
185.8835429,339.7071233
185.8835429,130.3133734
192.6838339,1180.151312
192.6838339,610.7425432
190.3898682,257.8654649
197.3550168,1544.870241
195.0054391,1124.84531
197.3550168,1053.042116
195.0054391,1009.903295
195.0054391,974.2613003
197.3550168,917.5486785
195.0054391,874.7066723
197.3550168,823.7892145
197.3550168,762.0907736
197.3550168,717.793423
195.0054391,575.1906735
195.0054391,474.8852738
197.3550168,356.2172068
195.0054391,215.4235993
197.3550168,187.6884476
199.732904,1165.786232
199.732904,680.0703799
204.5749756,1793.877383
207.0398546,1553.589566
207.0398546,1009.448684
204.5749756,704.8228578
204.5749756,426.2057017
204.5749756,396.6528512
204.5749756,193.3409423
207.0398546,64.23203866
212.0590667,1436.973241
212.0590667,1305.68109
209.5344323,1207.999696
212.9073532,863.7224282
209.5344323,823.4183831
212.0590667,757.1315245
212.0590667,610.3027183
209.5344323,588.816641
209.5344323,547.9884444
212.0590667,474.5860211
212.0590667,121.1574482
214.6141198,1553.169917
217.1999582,1361.331699
214.6141198,973.5596881
219.8169528,1792.908403
219.8169528,1045.90693
222.4654789,858.282141
222.4654789,775.2071797
222.4654789,647.7331124
219.8169528,610.1378656
222.4654789,98.80276633
227.8586503,1599.657629
227.8586503,1444.823351
225.1459166,1393.957469
227.8586503,1251.403606
225.1459166,905.7273318
227.8586503,721.3248501
225.1459166,679.458246
227.8586503,415.7807575
225.1459166,355.8645269
225.1459166,308.2246366
227.8586503,239.661282
230.6040691,1096.837751
230.6040691,1045.530258
230.6040691,842.7729372
230.6040691,655.3604351
236.1945422,1791.939947
239.0403984,1570.61029
239.0403984,1427.108102
239.0403984,916.2276129
239.0403984,695.6168961
236.1945422,574.3625271
239.0403984,528.1251726
239.0403984,425.7070509
239.0403984,141.4418172
