FSC,RSG_ab
3.422247998,338.5050241
5.107069237,115.1953622
5.452373695,253.9395929
6.525402444,212.1820943
7.045189398,104.0453571
7.617265841,42.12244241
7.834772531,115.1953622
7.848088837,91.75030652
8.640338242,390.8251189
9.027156183,131.4168032
9.222064642,893.0632755
9.421181436,51.01955642
9.431291514,44.18952451
10.3722315,217.3259683
10.6703119,580.270084
11.12014518,272.8595094
11.17993974,133.0002154
11.94972605,250.9163568
12.24926955,44.72195438
12.34268417,390.8251189
12.69171891,45.80613682
12.97154583,59.61498982
13.86964955,107.2077841
15.45236473,92.85578581
16.08365908,51.63427985
17.48786349,48.34261869
17.48551908,1190.46582
17.84071684,80.42510189
18.3403103,48.05398951
18.35999169,204.6936613
18.88931504,540.0345006
19.22485671,51.01955642
19.98525,164.997882
19.75438013,159.174697
19.80387954,113.8239227
20.58717469,74.84847303
20.60926724,64.82844355
20.62400878,58.90525336
20.70897748,166.9859052
21.06366021,414.9441994
22.05489849,104.0453571
22.20423058,42.12244241
22.72829737,219.9444811
23.59771448,171.0341
23.66741876,115.1953622
23.71082355,90.11671562
24.27804274,451.2319249
24.48944243,141.2080883
25.28797854,227.9908441
25.52641785,64.82844355
26.15927276,289.6985511
26.22950949,202.2567146
26.26939398,164.997882
26.32815784,122.3044401
26.41300881,79.46761406
26.84858137,43.66343339
26.93270226,694.4674074
27.30353596,111.1298318
27.3915304,72.20688456
27.50315144,41.87095074
28.06059158,338.5050241
28.85410792,959.6014724
28.97816335,540.0345006
29.18089202,212.1820943
29.25139727,153.5570267
30.17013233,289.6985511
30.34591971,133.0002154
30.37848458,115.1953622
30.41108441,99.77405994
30.47911311,73.95737684
31.54899977,86.41722071
31.70872225,43.92569134
32.09316397,359.3952625
32.40059528,58.90525336
32.41797552,54.82079803
33.23059615,48.05398951
33.47354422,437.9214359
33.73635553,153.5570267
33.90715189,78.05271337
33.92685641,72.20688456
34.01642862,50.71494461
34.44321266,46.9166028
34.68107444,451.2319249
34.75554843,338.5050241
34.85198075,233.5179655
35.24669311,51.63427985
35.72880779,994.7071579
36.29691236,120.1268406
37.28499757,390.8251189
38.0594032,122.3044401
37.72749164,80.42510189
37.87276841,48.05398951
37.91341051,41.6209606
38.37022087,994.7071579
38.51453005,601.4984582
38.65938198,363.725537
38.77357628,244.9774341
38.90896815,153.5570267
39.44822755,119.4096243
40.1453806,56.14980405
39.95565839,520.9753421
40.041459,390.8251189
40.2819621,175.1804342
40.34682069,141.2080883
40.43346128,105.9314395
41.08922379,60.33327773
42.09286266,57.5110288
43.40134642,556.4486852
43.00170425,390.8251189
43.30254037,153.5570267
43.46539985,92.85578581
43.6795948,48.05398951
44.65860546,293.1890653
44.71851867,244.9774341
44.82656506,177.2911448
45.28159908,45.80613682
44.97505275,559.7909119
46.23448881,334.4750082
46.70381465,86.41722071
46.91299848,47.48189064
47.96876809,486.7907407
47.85742524,390.8251189
48.08896551,41.6209606
49.49897284,175.1804342
49.22396677,1068.818391
50.0044159,638.6188709
49.49307431,514.7729559
49.67921619,311.2827095
50.08045242,105.9314395
50.29127328,60.33327773
51.36794636,419.9437709
51.50586749,293.1890653
51.64415893,204.6936613
51.69957942,177.2911448
51.73655945,161.092558
51.81059888,133.0002154
51.97525244,86.93627296
52.09850384,63.2940234
52.22204752,46.0812646
52.2523954,42.62996646
51.82912529,623.5034429
53.09509529,594.3374172
53.46176531,236.3315722
53.6005173,166.9859052
53.61968375,159.174697
54.309405,141.2080883
54.54290301,79.46761406
54.10591438,47.48189064
55.18034711,405.1229125
55.24943774,342.5835967
55.63595792,134.6027058
55.66828973,124.521514
55.74546452,103.4241552
55.99848202,95.86928577
55.82274629,85.90126745
55.96762585,60.69566064
55.54155717,831.1387977
56.80674106,199.8487805
56.95162925,142.0562338
56.53322618,77.58670034
56.80166397,994.7071579
57.23484129,359.3952625
57.97106507,318.8290534
57.57346781,163.0335268
58.40793974,116.5833258
58.4810716,98.58621628
57.8158316,92.85578581
58.54382893,85.3883947
58.10074464,48.05398951
59.01929805,698.6386232
59.03776372,669.9579282
59.27569473,390.8251189
59.54650928,212.1820943
59.61040996,183.7770948
59.70638957,148.1376179
59.75176698,133.7990615
59.77046182,128.3063076
59.86402378,104.0453571
60.02475658,72.64058453
60.18592094,50.71494461
60.61510234,473.3753094
59.96309139,410.0041495
60.06500716,326.5583412
60.81045404,307.5767844
60.51766195,119.4096243
61.33173445,97.99760815
60.68014974,83.36734241
61.50190473,67.60372949
60.93559155,1148.451325
61.09920148,801.8058458
61.38931998,425.0035812
62.29580055,293.1890653
62.56922741,163.0335268
62.02356856,107.2077841
62.32921709,55.48132179
63.53286767,508.6444111
63.96590256,204.6936613
64.10039799,154.4793443
64.1405151,142.0562338
64.37599143,86.93627296
64.40476713,81.88300805
64.44507473,75.29803931
64.47964417,70.07691793
63.96590256,41.6209606
