FSC,RSG_ab
1.988462163,83.77849789
2.073725488,124.2728808
3.575098926,914.9962658
3.723403164,60.080748
4.09101084,66.81932741
4.293958548,64.41631874
4.310099172,50.0985403
4.938689968,82.64862591
5.346409996,49.93768786
5.964676237,493.2093857
6.161262034,279.2171759
6.264489155,91.72153451
6.727358221,94.97331509
7.271043274,63.9119236
7.402776639,474.2844194
7.689228687,37.26782363
8.099567314,140.5770092
8.200765776,79.92585412
8.326997924,109.2919783
8.421252756,51.41333754
8.464241614,81.49758277
9.370790854,121.5066014
9.385870674,109.0968912
9.527791118,39.91434946
10.12539638,413.8440982
10.31252781,121.3330581
10.38463388,76.07348584
11.58656228,150.2374587
11.71666602,353.4465357
12.73731651,161.1941086
14.35701156,160.9063757
14.77597796,116.4275007
15.45919269,139.2272914
15.98725704,72.91958706
16.58957796,151.2338832
16.6118221,138.2482115
16.75189948,391.5466311
17.28856339,47.34004422
17.19768405,150.2508801
17.45928374,605.6509829
17.98162649,84.03333894
19.08388737,191.7300688
20.8932301,54.49674097
20.93433119,237.489545
21.27366418,80.86666077
21.34218799,65.19203127
21.89056105,294.3805604
22.10277577,154.2354257
22.18585822,119.9536056
22.57772462,184.5049909
22.75997476,107.6640284
22.50322354,103.2649832
22.79863746,96.09124529
22.90683352,69.97141097
23.07936684,42.32324629
23.44509067,364.7695501
23.37190274,201.7274166
23.88692235,104.4152021
23.87412285,538.0445677
23.92536207,209.0285352
24.71831795,52.44310795
24.73377943,50.29134877
25.68168015,100.0237305
25.88436087,293.6451626
26.71597878,35.29138585
27.22431507,246.6792545
27.29981009,204.9057556
27.63843318,89.71188914
27.71260091,74.96712189
27.77207836,64.93629509
27.89640003,48.14178985
28.14420121,132.3273683
28.4754864,60.41442667
28.65922451,39.26364951
28.91380178,48.40483729
29.47448695,148.1583438
29.17845895,130.6827578
29.60114043,111.1627935
29.90412794,56.18736012
29.92283318,53.88197295
30.03262761,42.15722009
29.56678481,597.3228213
29.96295523,244.8570383
32.07927075,62.51159485
32.32955334,184.6204
32.7159488,83.28601053
32.90940495,56.10710985
32.98003591,48.59980949
32.68381685,39.89652567
33.49367206,38.47548138
33.42791279,218.1862948
33.90306528,188.9585487
34.35120053,78.39143958
34.65324339,43.60504143
34.85192795,147.7882266
36.03276322,78.80569084
36.05208128,377.9378885
36.28470738,245.6237956
36.34634474,219.2217469
36.07140969,163.5291793
37.0644004,59.10656697
37.21369389,45.15096003
37.66855695,99.4535132
37.33689671,80.6718523
38.23812993,36.38620899
38.42646225,58.37197003
38.7504892,165.3211132
39.24165993,158.5096078
38.80591421,150.2240386
39.36454318,128.5523144
39.60085124,86.08479171
39.71066731,71.50690207
39.89912321,52.06966376
39.92408039,49.93322712
40.02049009,211.1869469
40.25354348,143.1239178
41.18468907,68.9476323
42.55347025,38.33824584
42.59911041,35.68129206
